"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"108","160.12473012817335","186.84301117810585","4.857633064460313","-0.3093687563471741","0.0087890625","0.01220703125","0.00537109375","1216","0.00011256923648761096","0","0.00011256923648761096","0.00011256923648761096","","","true"
"109","208.47459191333726","293.9359683744314","4.794027206787658","-0.3098231211288872","0.0302734375","0.0244140625","0.0361328125","1216","0.00031505950441822845","0","0.00031505950441822845","0.00031505950441822845","109_96:0.004777447393578438","109_96:533.3333333333333","true"
"110","273.76665980135584","370.66165762500196","4.834495224070681","-0.30953885962680133","0.00537109375","0.00341796875","0.00732421875","1216","0.0001386890822373968","0","0.0001386890822373968","0.0001386890822373968","110_118:0.004308704701024096;110_100:0.004575045392661459","110_118:533.3333333333333;110_100:533.3333333333333","true"
"111","200.59553823913012","300.57999562707613","4.899673066640266","-0.30966196143120256","0.005859375","0.00732421875","0.00439453125","1216","0.0002269446304735274","0","0.0002269446304735274","0.0002269446304735274","111_104:0.005295593795144438","111_104:533.3333333333333","true"
"112","292.3628517639021","94.7220156570927","4.931286269550624","-0.30828010772706876","0.014892578125","0.0146484375","0.01513671875","1216","0.000164666972546571","0","0.000164666972546571","0.000164666972546571","112_108:0.004762795115733326;112_126:0.003435007637374754","112_108:533.3333333333333;112_126:533.3333333333333","true"
"113","307.997510188382","84.62131824810875","4.963646750930047","-0.3084394283671576","0.013916015625","0.021484375","0.00634765625","1216","0.00014275899722030844","0","0.00014275899722030844","0.00014275899722030844","113_114:0.004135910976504925","113_114:533.3333333333333","true"
"114","294.09932488576396","376.41076007232175","4.884532339388054","-0.30934321871293896","0.010009765625","0.00830078125","0.01171875","1216","0.00014964417615264655","0","0.00014964417615264655","0.00014964417615264655","114_109:0.003764742799614612;114_115:0.006423452470996932","114_109:533.3333333333333;114_115:533.3333333333333","true"
"115","324.180105333674","230.14695608211647","4.742959166833066","-0.3109775593036345","0.14599609375","0.0078125","0.2841796875","1216","0.0003058085464916314","0","0.0003058085464916314","0.0003058085464916314","","","true"
"116","264.22555614418417","307.92786652418533","4.9312798200184105","-0.30852099993985993","0.073974609375","0.005859375","0.14208984375","1216","0.0002265095390334265","0","0.0002265095390334265","0.0002265095390334265","116_115:0.004469774214181932","116_115:533.3333333333333","true"
"117","331.3985481882429","255.56717424443372","4.793035099517696","-0.3108430479754478","0.033203125","0.02099609375","0.04541015625","1216","0.0008684354923927139","0","0.0008684354923927139","0.0008684354923927139","117_116:0.007559105790849091;117_118:0.007451877451047223","117_116:533.3333333333333;117_118:533.3333333333333","true"
"118","237.29652417584794","289.97327211731954","4.737485501553581","-0.31213784976055814","0.021240234375","0.02294921875","0.01953125","1216","0.0001899272087351691","0","0.0001899272087351691","0.0001899272087351691","","","true"
"119","353.6841068739018","324.31942726638545","4.792615502042249","-0.3115006149023877","0.016357421875","0.01025390625","0.0224609375","1216","0.0005561390219105772","0","0.0005561390219105772","0.0005561390219105772","119_118:0.004850928305399682;119_120:0.006225014819614849","119_118:533.3333333333333;119_120:533.3333333333333","true"
"120","332.15040085236416","333.9537497118069","4.887859391376738","-0.30954720593807233","0.016357421875","0.01806640625","0.0146484375","1216","0.00010592022333235936","0","0.00010592022333235936","0.00010592022333235936","120_121:0.005100350005226323","120_121:533.3333333333333","true"
"121","223.56795437445885","56.626703789769785","4.847673599872789","-0.31085098125216193","0.013916015625","0.009765625","0.01806640625","1216","0.00015482797547815578","0","0.00015482797547815578","0.00015482797547815578","121_122:0.004991797727706998","121_122:533.3333333333333","true"
"122","357.7189137349724","405.3642290193929","4.731538417135202","-0.31159801750313826","0.0068359375","0.00439453125","0.00927734375","1216","0.00017084929070470162","0","0.00017084929070470162","0.00017084929070470162","122_111:0.007402322745170303","122_111:533.3333333333333","true"
"123","253.66043502783228","261.3345321080464","4.82058100551294","-0.310311785682582","0.007080078125","0.00634765625","0.0078125","1216","0.00016647000553911433","0","0.00016647000553911433","0.00016647000553911433","123_122:0.004178329927652491","123_122:533.3333333333333","true"
"124","333.01348242666603","117.64153904469474","4.881323546587367","-0.3092081732598848","0.00390625","0.0048828125","0.0029296875","1216","0.0001341518911366863","0","0.0001341518911366863","0.0001341518911366863","124_123:0.004909209380944968","124_123:533.3333333333333","true"
"125","219.43883121322463","36.97429975884146","4.977387148215931","-0.30775761323383166","0.00634765625","0.00732421875","0.00537109375","1216","0.0002932391475531399","0","0.0002932391475531399","0.0002932391475531399","125_124:0.0052401522247494114","125_124:533.3333333333333","true"
"126","376.0955633006718","106.22530282145044","4.831245145564327","-0.3093005432479466","0.021728515625","0.015625","0.02783203125","1216","0.00010756650525513932","0","0.00010756650525513932","0.00010756650525513932","126_125:0.004800228175847021","126_125:533.3333333333333","true"
